table,table_description,column,type,org_specific,discontinued,column_description,bucket,time_typed,already_in_cm04_card
NOTE_ENC_INFO,"This table contains information from overtime single-response items about General Use Notes (HNO) records. Contact creation logic for clinical notes is as follows: 1. If a note doesn't exist, a new note is created. This represents the first contact on that note. 2. If a revision is filed by the incoming transcription interface, a new contact is created on the note being revised regardless of note status.",UPD_AUTHOR_INS_DTTM,DATETIME (UTC),False,False,UTC instant of update by a specific user.,core note lifecycle,True,False
NOTE_ENC_INFO,"This table contains information from overtime single-response items about General Use Notes (HNO) records. Contact creation logic for clinical notes is as follows: 1. If a note doesn't exist, a new note is created. This represents the first contact on that note. 2. If a revision is filed by the incoming transcription interface, a new contact is created on the note being revised regardless of note status.",SPEC_NOTE_TIME_DTTM,DATETIME (UTC),False,False,The note's specified date paired with the specified time.,core note lifecycle,True,False
NOTE_ENC_INFO,"This table contains information from overtime single-response items about General Use Notes (HNO) records. Contact creation logic for clinical notes is as follows: 1. If a note doesn't exist, a new note is created. This represents the first contact on that note. 2. If a revision is filed by the incoming transcription interface, a new contact is created on the note being revised regardless of note status.",NOTE_FILE_TIME_DTTM,DATETIME (UTC),False,False,UTC formatted instant of when a note is filed.,core note lifecycle,True,False
NOTE_ENC_INFO,"This table contains information from overtime single-response items about General Use Notes (HNO) records. Contact creation logic for clinical notes is as follows: 1. If a note doesn't exist, a new note is created. This represents the first contact on that note. 2. If a revision is filed by the incoming transcription interface, a new contact is created on the note being revised regardless of note status.",AUTHOR_PRVD_TYPE_C_NAME,VARCHAR,True,False,Author's provider type on a specific contact.,core note lifecycle,False,False
NOTE_ENC_INFO,"This table contains information from overtime single-response items about General Use Notes (HNO) records. Contact creation logic for clinical notes is as follows: 1. If a note doesn't exist, a new note is created. This represents the first contact on that note. 2. If a revision is filed by the incoming transcription interface, a new contact is created on the note being revised regardless of note status.",NOTE_STATUS_C_NAME,VARCHAR,True,False,The status of the note.,core note lifecycle,False,False
NOTE_ENC_INFO,"This table contains information from overtime single-response items about General Use Notes (HNO) records. Contact creation logic for clinical notes is as follows: 1. If a note doesn't exist, a new note is created. This represents the first contact on that note. 2. If a revision is filed by the incoming transcription interface, a new contact is created on the note being revised regardless of note status.",UPDATE_USER_ID,VARCHAR,False,False,The id of the user who updated this contact of the note.,core note lifecycle,False,False
NOTE_ENC_INFO,"This table contains information from overtime single-response items about General Use Notes (HNO) records. Contact creation logic for clinical notes is as follows: 1. If a note doesn't exist, a new note is created. This represents the first contact on that note. 2. If a revision is filed by the incoming transcription interface, a new contact is created on the note being revised regardless of note status.",UPDATE_USER_ID_NAME,VARCHAR,False,False,The name of the user record. This name may be hidden.,core note lifecycle,False,False
NOTE_ENC_INFO,"This table contains information from overtime single-response items about General Use Notes (HNO) records. Contact creation logic for clinical notes is as follows: 1. If a note doesn't exist, a new note is created. This represents the first contact on that note. 2. If a revision is filed by the incoming transcription interface, a new contact is created on the note being revised regardless of note status.",CONTACT_DATE,DATETIME,False,False,The date of this contact in calendar format.,core note lifecycle,True,False
NOTE_ENC_INFO,"This table contains information from overtime single-response items about General Use Notes (HNO) records. Contact creation logic for clinical notes is as follows: 1. If a note doesn't exist, a new note is created. This represents the first contact on that note. 2. If a revision is filed by the incoming transcription interface, a new contact is created on the note being revised regardless of note status.",TRN_DOC_AVAIL_STA_C_NAME,VARCHAR,True,False,The availability status of the transcription.,core note lifecycle,False,False
NOTE_ENC_INFO,"This table contains information from overtime single-response items about General Use Notes (HNO) records. Contact creation logic for clinical notes is as follows: 1. If a note doesn't exist, a new note is created. This represents the first contact on that note. 2. If a revision is filed by the incoming transcription interface, a new contact is created on the note being revised regardless of note status.",TRN_DOC_TYPE_C_NAME,VARCHAR,True,False,The document type of the transcription.,core note lifecycle,False,False
NOTE_ENC_INFO,"This table contains information from overtime single-response items about General Use Notes (HNO) records. Contact creation logic for clinical notes is as follows: 1. If a note doesn't exist, a new note is created. This represents the first contact on that note. 2. If a revision is filed by the incoming transcription interface, a new contact is created on the note being revised regardless of note status.",SENSITIVE_STAT_C_NAME,VARCHAR,True,False,Sensitive status of a note.,core note lifecycle,False,False
NOTE_ENC_INFO,"This table contains information from overtime single-response items about General Use Notes (HNO) records. Contact creation logic for clinical notes is as follows: 1. If a note doesn't exist, a new note is created. This represents the first contact on that note. 2. If a revision is filed by the incoming transcription interface, a new contact is created on the note being revised regardless of note status.",AUTHOR_USER_ID,VARCHAR,False,False,The unique ID associated with the user who is the author of the note.,core note lifecycle,False,False
NOTE_ENC_INFO,"This table contains information from overtime single-response items about General Use Notes (HNO) records. Contact creation logic for clinical notes is as follows: 1. If a note doesn't exist, a new note is created. This represents the first contact on that note. 2. If a revision is filed by the incoming transcription interface, a new contact is created on the note being revised regardless of note status.",AUTHOR_USER_ID_NAME,VARCHAR,False,False,The name of the user record. This name may be hidden.,core note lifecycle,False,False
NOTE_ENC_INFO,"This table contains information from overtime single-response items about General Use Notes (HNO) records. Contact creation logic for clinical notes is as follows: 1. If a note doesn't exist, a new note is created. This represents the first contact on that note. 2. If a revision is filed by the incoming transcription interface, a new contact is created on the note being revised regardless of note status.",NOTE_FORMAT_C_NAME,VARCHAR,True,False,"The format of the note text like Plain Text, Rich Text, HTML etc.",core note lifecycle,False,False
NOTE_ENC_INFO,"This table contains information from overtime single-response items about General Use Notes (HNO) records. Contact creation logic for clinical notes is as follows: 1. If a note doesn't exist, a new note is created. This represents the first contact on that note. 2. If a revision is filed by the incoming transcription interface, a new contact is created on the note being revised regardless of note status.",UPD_BY_AUTH_DTTM,DATETIME (Local),False,False,The instant when the note is updated by the author.,core note lifecycle,True,False
